#plumer1 3.2e+11 Msun, scale 5 kpc
#plumer2 3.2e+09 Msun, scale 0.5 kpc
68	149.104	0.0143823	0.499991
69	149.089	0.0143823	0.499991
70	149.073	0.0143823	0.49999
71	149.058	0.0143823	0.49999
72	149.042	0.0143823	0.49999
73	149.027	0.0143822	0.49999
74	149.011	0.0143822	0.49999
75	148.995	0.0143822	0.49999
76	148.98	0.0143822	0.49999
77	148.964	0.0143822	0.49999
78	148.948	0.0143822	0.499989
79	148.932	0.0143822	0.499989
80	148.916	0.0143822	0.499989
81	148.9	0.0143822	0.499989
82	148.884	0.0143821	0.499989
83	148.868	0.0143821	0.499989
84	148.851	0.0143821	0.499989
85	148.835	0.0143821	0.499988
86	148.819	0.0143821	0.499988
87	148.802	0.0143821	0.499988
88	148.786	0.0143821	0.499988
89	148.769	0.0143821	0.499988
90	148.753	0.0143821	0.499988
91	148.736	0.014382	0.499988
92	148.719	0.014382	0.499988
93	148.702	0.014382	0.499987
94	148.686	0.014382	0.499987
95	148.669	0.014382	0.499987
96	148.652	0.014382	0.499987
97	148.635	0.014382	0.499987
98	148.617	0.014382	0.499987
99	148.6	0.0143819	0.499987
100	148.583	0.0143819	0.499986
101	148.566	0.0143819	0.499986
102	148.548	0.0143819	0.499986
103	148.531	0.0143819	0.499986
104	148.514	0.0143819	0.499986
105	148.496	0.0143819	0.499986
106	148.478	0.0143819	0.499986
107	148.461	0.0143819	0.499986
108	148.443	0.0143818	0.499985
109	148.425	0.0143818	0.499985
110	148.407	0.0143818	0.499985
111	148.39	0.0143818	0.499985
112	148.372	0.0143818	0.499985
113	148.354	0.0143818	0.499985
114	148.335	0.0143818	0.499985
115	148.317	0.0143818	0.499984
116	148.299	0.0143818	0.499984
117	148.281	0.0143817	0.499984
118	148.262	0.0143817	0.499984
119	148.244	0.0143817	0.499984
120	148.226	0.0143817	0.499984
121	148.207	0.0143817	0.499984
122	148.188	0.0143817	0.499984
123	148.17	0.0143817	0.499983
124	148.151	0.0143817	0.499983
125	148.132	0.0143817	0.499983
126	148.113	0.0143816	0.499983
127	148.095	0.0143816	0.499983
128	148.076	0.0143816	0.499983
129	148.057	0.0143816	0.499983
130	148.037	0.0143816	0.499982
131	148.018	0.0143816	0.499982
132	147.999	0.0143816	0.499982
133	147.98	0.0143816	0.499982
134	147.96	0.0143816	0.499982
135	147.941	0.0143815	0.499982
136	147.922	0.0143815	0.499982
137	147.902	0.0143815	0.499981
138	147.882	0.0143815	0.499981
139	147.863	0.0143815	0.499981
140	147.843	0.0143815	0.499981
141	147.823	0.0143815	0.499981
142	147.804	0.0143815	0.499981
143	147.784	0.0143815	0.499981
144	147.764	0.0143814	0.499981
145	147.744	0.0143814	0.49998
146	147.724	0.0143814	0.49998
147	147.704	0.0143814	0.49998
148	147.683	0.0143814	0.49998
149	147.663	0.0143814	0.49998
150	147.643	0.0143814	0.49998
151	147.622	0.0143814	0.49998
152	147.602	0.0143814	0.499979
153	147.581	0.0143813	0.499979
154	147.561	0.0143813	0.499979
155	147.54	0.0143813	0.499979
156	147.519	0.0143813	0.499979
157	147.499	0.0143813	0.499979
158	147.478	0.0143813	0.499979
159	147.457	0.0143813	0.499979
160	147.436	0.0143813	0.499978
161	147.415	0.0143813	0.499978
162	147.394	0.0143812	0.499978
163	147.373	0.0143812	0.499978
164	147.352	0.0143812	0.499978
165	147.33	0.0143812	0.499978
166	147.309	0.0143812	0.499978
167	147.288	0.0143812	0.499977
168	147.266	0.0143812	0.499977
169	147.245	0.0143812	0.499977
170	147.223	0.0143811	0.499977
171	147.201	0.0143811	0.499977
172	147.18	0.0143811	0.499977
173	147.158	0.0143811	0.499977
174	147.136	0.0143811	0.499977
175	147.114	0.0143811	0.499976
176	147.092	0.0143811	0.499976
177	147.07	0.0143811	0.499976
178	147.048	0.0143811	0.499976
179	147.026	0.014381	0.499976
180	147.004	0.014381	0.499976
181	146.982	0.014381	0.499976
182	146.959	0.014381	0.499975
183	146.937	0.014381	0.499975
184	146.914	0.014381	0.499975
185	146.892	0.014381	0.499975
186	146.869	0.014381	0.499975
187	146.847	0.0143809	0.499975
188	146.824	0.0143809	0.499975
189	146.801	0.0143809	0.499975
190	146.778	0.0143809	0.499974
191	146.756	0.0143809	0.499974
192	146.733	0.0143809	0.499974
193	146.71	0.0143809	0.499974
194	146.687	0.0143809	0.499974
195	146.664	0.0143808	0.499974
196	146.64	0.0143808	0.499974
197	146.617	0.0143808	0.499973
198	146.594	0.0143808	0.499973
199	146.57	0.0143808	0.499973
200	146.547	0.0143808	0.499973
201	146.523	0.0143808	0.499973
202	146.5	0.0143808	0.499973
203	146.476	0.0143807	0.499973
204	146.452	0.0143807	0.499973
205	146.429	0.0143807	0.499972
206	146.405	0.0143807	0.499972
207	146.381	0.0143807	0.499972
208	146.357	0.0143807	0.499972
209	146.333	0.0143807	0.499972
210	146.309	0.0143807	0.499972
211	146.285	0.0143807	0.499972
212	146.261	0.0143806	0.499971
213	146.237	0.0143806	0.499971
214	146.212	0.0143806	0.499971
215	146.188	0.0143806	0.499971
216	146.163	0.0143806	0.499971
217	146.139	0.0143806	0.499971
218	146.114	0.0143806	0.499971
219	146.09	0.0143806	0.49997
220	146.065	0.0143805	0.49997
221	146.04	0.0143805	0.49997
222	146.015	0.0143805	0.49997
223	145.991	0.0143805	0.49997
224	145.965	0.0143805	0.49997
225	145.941	0.0143805	0.49997
226	145.915	0.0143805	0.49997
227	145.89	0.0143805	0.499969
228	145.865	0.0143804	0.499969
229	145.84	0.0143804	0.499969
230	145.814	0.0143804	0.499969
231	145.789	0.0143804	0.499969
232	145.764	0.0143804	0.499969
233	145.738	0.0143804	0.499969
234	145.713	0.0143804	0.499968
235	145.687	0.0143804	0.499968
236	145.661	0.0143803	0.499968
237	145.636	0.0143803	0.499968
238	145.61	0.0143803	0.499968
239	145.584	0.0143803	0.499968
240	145.558	0.0143803	0.499968
241	145.532	0.0143803	0.499968
242	145.506	0.0143803	0.499967
243	145.48	0.0143803	0.499967
244	145.453	0.0143803	0.499967
245	145.427	0.0143802	0.499967
246	145.401	0.0143802	0.499967
247	145.375	0.0143802	0.499967
248	145.348	0.0143802	0.499967
249	145.322	0.0143802	0.499966
250	145.295	0.0143802	0.499966
251	145.268	0.0143802	0.499966
252	145.242	0.0143802	0.499966
253	145.215	0.0143801	0.499966
254	145.188	0.0143801	0.499966
255	145.161	0.0143801	0.499966
256	145.134	0.0143801	0.499966
257	145.107	0.0143801	0.499965
258	145.08	0.0143801	0.499965
259	145.053	0.0143801	0.499965
260	145.026	0.0143801	0.499965
261	144.998	0.01438	0.499965
262	144.971	0.01438	0.499965
263	144.944	0.01438	0.499965
264	144.916	0.01438	0.499964
265	144.889	0.01438	0.499964
266	144.861	0.01438	0.499964
267	144.833	0.01438	0.499964
268	144.806	0.01438	0.499964
269	144.778	0.0143799	0.499964
270	144.75	0.0143799	0.499964
271	144.722	0.0143799	0.499964
272	144.694	0.0143799	0.499963
273	144.666	0.0143799	0.499963
274	144.638	0.0143799	0.499963
275	144.61	0.0143799	0.499963
276	144.582	0.0143799	0.499963
277	144.553	0.0143799	0.499963
278	144.525	0.0143798	0.499963
279	144.497	0.0143798	0.499962
280	144.468	0.0143798	0.499962
281	144.44	0.0143798	0.499962
282	144.411	0.0143798	0.499962
283	144.382	0.0143798	0.499962
284	144.354	0.0143798	0.499962
285	144.325	0.0143798	0.499962
286	144.296	0.0143797	0.499962
287	144.267	0.0143797	0.499961
288	144.238	0.0143797	0.499961
289	144.209	0.0143797	0.499961
290	144.18	0.0143797	0.499961
291	144.151	0.0143797	0.499961
292	144.121	0.0143797	0.499961
293	144.092	0.0143797	0.499961
294	144.063	0.0143796	0.49996
295	144.033	0.0143796	0.49996
296	144.004	0.0143796	0.49996
297	143.974	0.0143796	0.49996
298	143.945	0.0143796	0.49996
299	143.915	0.0143796	0.49996
300	143.885	0.0143796	0.49996
301	143.856	0.0143796	0.499959
302	143.825	0.0143795	0.499959
303	143.796	0.0143795	0.499959
304	143.766	0.0143795	0.499959
305	143.736	0.0143795	0.499959
306	143.705	0.0143795	0.499959
307	143.675	0.0143795	0.499959
308	143.645	0.0143795	0.499959
309	143.615	0.0143795	0.499958
310	143.584	0.0143795	0.499958
311	143.554	0.0143794	0.499958
312	143.523	0.0143794	0.499958
313	143.493	0.0143794	0.499958
314	143.462	0.0143794	0.499958
315	143.431	0.0143794	0.499958
316	143.4	0.0143794	0.499957
317	143.37	0.0143794	0.499957
318	143.339	0.0143793	0.499957
319	143.308	0.0143793	0.499957
320	143.277	0.0143793	0.499957
321	143.246	0.0143793	0.499957
322	143.214	0.0143793	0.499956
323	143.183	0.0143793	0.499956
324	143.152	0.0143793	0.499956
325	143.121	0.0143793	0.499956
326	143.089	0.0143792	0.499956
327	143.058	0.0143792	0.499956
328	143.026	0.0143792	0.499956
329	142.995	0.0143792	0.499955
330	142.963	0.0143792	0.499955
331	142.931	0.0143792	0.499955
332	142.899	0.0143792	0.499955
333	142.868	0.0143792	0.499955
334	142.836	0.0143791	0.499955
335	142.804	0.0143791	0.499955
336	142.772	0.0143791	0.499954
337	142.74	0.0143791	0.499954
338	142.707	0.0143791	0.499954
339	142.675	0.0143791	0.499954
340	142.643	0.0143791	0.499954
341	142.611	0.014379	0.499954
342	142.578	0.014379	0.499953
343	142.546	0.014379	0.499953
344	142.513	0.014379	0.499953
345	142.48	0.014379	0.499953
346	142.447	0.014379	0.499953
347	142.415	0.014379	0.499953
348	142.382	0.014379	0.499953
349	142.349	0.0143789	0.499952
350	142.316	0.0143789	0.499952
351	142.283	0.0143789	0.499952
352	142.25	0.0143789	0.499952
353	142.217	0.0143789	0.499952
354	142.183	0.0143789	0.499952
355	142.15	0.0143789	0.499952
356	142.117	0.0143789	0.499951
357	142.084	0.0143788	0.499951
358	142.05	0.0143788	0.499951
359	142.017	0.0143788	0.499951
360	141.983	0.0143788	0.499951
361	141.949	0.0143788	0.499951
362	141.915	0.0143788	0.49995
363	141.882	0.0143788	0.49995
364	141.848	0.0143787	0.49995
365	141.814	0.0143787	0.49995
366	141.78	0.0143787	0.49995
367	141.746	0.0143787	0.49995
368	141.711	0.0143787	0.49995
369	141.678	0.0143787	0.499949
370	141.643	0.0143787	0.499949
371	141.609	0.0143787	0.499949
372	141.574	0.0143786	0.499949
373	141.54	0.0143786	0.499949
374	141.505	0.0143786	0.499949
375	141.471	0.0143786	0.499949
376	141.436	0.0143786	0.499948
377	141.402	0.0143786	0.499948
378	141.367	0.0143786	0.499948
379	141.332	0.0143786	0.499948
380	141.297	0.0143785	0.499948
381	141.262	0.0143785	0.499948
382	141.227	0.0143785	0.499948
383	141.192	0.0143785	0.499947
384	141.156	0.0143785	0.499947
385	141.121	0.0143785	0.499947
386	141.086	0.0143785	0.499947
387	141.051	0.0143784	0.499947
388	141.015	0.0143784	0.499947
389	140.98	0.0143784	0.499946
390	140.944	0.0143784	0.499946
391	140.909	0.0143784	0.499946
392	140.873	0.0143784	0.499946
393	140.837	0.0143784	0.499946
394	140.801	0.0143784	0.499946
395	140.765	0.0143783	0.499946
396	140.729	0.0143783	0.499945
397	140.693	0.0143783	0.499945
398	140.657	0.0143783	0.499945
399	140.621	0.0143783	0.499945
400	140.585	0.0143783	0.499945
401	140.549	0.0143783	0.499945
402	140.512	0.0143783	0.499945
403	140.476	0.0143782	0.499944
404	140.439	0.0143782	0.499944
405	140.403	0.0143782	0.499944
406	140.366	0.0143782	0.499944
407	140.329	0.0143782	0.499944
408	140.292	0.0143782	0.499944
409	140.256	0.0143782	0.499943
410	140.219	0.0143781	0.499943
411	140.182	0.0143781	0.499943
412	140.145	0.0143781	0.499943
413	140.108	0.0143781	0.499943
414	140.07	0.0143781	0.499943
415	140.033	0.0143781	0.499942
416	139.996	0.0143781	0.499942
417	139.959	0.014378	0.499942
418	139.921	0.014378	0.499942
419	139.884	0.014378	0.499942
420	139.846	0.014378	0.499942
421	139.809	0.014378	0.499942
422	139.771	0.014378	0.499941
423	139.733	0.014378	0.499941
424	139.695	0.0143779	0.499941
425	139.658	0.0143779	0.499941
426	139.619	0.0143779	0.499941
427	139.582	0.0143779	0.499941
428	139.543	0.0143779	0.49994
429	139.505	0.0143779	0.49994
430	139.467	0.0143779	0.49994
431	139.429	0.0143779	0.49994
432	139.39	0.0143778	0.49994
433	139.352	0.0143778	0.49994
434	139.313	0.0143778	0.499939
435	139.275	0.0143778	0.499939
436	139.236	0.0143778	0.499939
437	139.198	0.0143778	0.499939
438	139.159	0.0143778	0.499939
439	139.12	0.0143777	0.499939
440	139.081	0.0143777	0.499938
441	139.042	0.0143777	0.499938
442	139.003	0.0143777	0.499938
443	138.964	0.0143777	0.499938
444	138.925	0.0143777	0.499938
445	138.886	0.0143777	0.499938
446	138.846	0.0143776	0.499937
447	138.807	0.0143776	0.499937
448	138.767	0.0143776	0.499937
449	138.728	0.0143776	0.499937
450	138.688	0.0143776	0.499937
451	138.649	0.0143776	0.499937
452	138.609	0.0143776	0.499936
453	138.569	0.0143775	0.499936
454	138.529	0.0143775	0.499936
455	138.49	0.0143775	0.499936
456	138.449	0.0143775	0.499936
457	138.41	0.0143775	0.499936
458	138.369	0.0143775	0.499935
459	138.329	0.0143775	0.499935
460	138.289	0.0143774	0.499935
461	138.249	0.0143774	0.499935
462	138.208	0.0143774	0.499935
463	138.168	0.0143774	0.499935
464	138.127	0.0143774	0.499934
465	138.087	0.0143774	0.499934
466	138.046	0.0143774	0.499934
467	138.005	0.0143773	0.499934
468	137.964	0.0143773	0.499934
469	137.924	0.0143773	0.499934
470	137.883	0.0143773	0.499933
471	137.842	0.0143773	0.499933
472	137.8	0.0143773	0.499933
473	137.76	0.0143773	0.499933
474	137.718	0.0143773	0.499933
475	137.677	0.0143772	0.499933
476	137.636	0.0143772	0.499932
477	137.594	0.0143772	0.499932
478	137.553	0.0143772	0.499932
479	137.511	0.0143772	0.499932
480	137.469	0.0143772	0.499932
481	137.428	0.0143772	0.499932
482	137.386	0.0143771	0.499932
483	137.345	0.0143771	0.499931
484	137.302	0.0143771	0.499931
485	137.261	0.0143771	0.499931
486	137.218	0.0143771	0.499931
487	137.177	0.0143771	0.499931
488	137.134	0.0143771	0.499931
489	137.092	0.014377	0.49993
490	137.05	0.014377	0.49993
491	137.008	0.014377	0.49993
492	136.965	0.014377	0.49993
493	136.923	0.014377	0.49993
494	136.88	0.014377	0.49993
495	136.837	0.0143769	0.499929
496	136.794	0.0143769	0.499929
497	136.752	0.0143769	0.499929
498	136.709	0.0143769	0.499929
499	136.666	0.0143769	0.499929
500	136.623	0.0143769	0.499929
501	136.58	0.0143769	0.499928
502	136.537	0.0143768	0.499928
503	136.494	0.0143768	0.499928
504	136.45	0.0143768	0.499928
505	136.407	0.0143768	0.499928
506	136.363	0.0143768	0.499928
507	136.32	0.0143768	0.499927
508	136.276	0.0143768	0.499927
509	136.233	0.0143767	0.499927
510	136.189	0.0143767	0.499927
511	136.146	0.0143767	0.499927
512	136.102	0.0143767	0.499927
513	136.058	0.0143767	0.499926
514	136.014	0.0143767	0.499926
515	135.97	0.0143767	0.499926
516	135.926	0.0143766	0.499926
517	135.882	0.0143766	0.499926
518	135.837	0.0143766	0.499926
519	135.793	0.0143766	0.499925
520	135.748	0.0143766	0.499925
521	135.704	0.0143766	0.499925
522	135.659	0.0143765	0.499925
523	135.615	0.0143765	0.499925
524	135.57	0.0143765	0.499925
525	135.526	0.0143765	0.499924
526	135.481	0.0143765	0.499924
527	135.436	0.0143765	0.499924
528	135.391	0.0143765	0.499924
529	135.346	0.0143764	0.499924
530	135.301	0.0143764	0.499924
531	135.256	0.0143764	0.499923
532	135.21	0.0143764	0.499923
533	135.165	0.0143764	0.499923
534	135.12	0.0143764	0.499923
535	135.075	0.0143764	0.499923
536	135.029	0.0143763	0.499923
537	134.984	0.0143763	0.499922
538	134.938	0.0143763	0.499922
539	134.892	0.0143763	0.499922
540	134.846	0.0143763	0.499922
541	134.801	0.0143763	0.499922
542	134.754	0.0143762	0.499922
543	134.709	0.0143762	0.499922
544	134.662	0.0143762	0.499921
545	134.616	0.0143762	0.499921
546	134.57	0.0143762	0.499921
547	134.524	0.0143762	0.499921
548	134.477	0.0143762	0.499921
549	134.431	0.0143761	0.499921
550	134.384	0.0143761	0.49992
551	134.338	0.0143761	0.49992
552	134.291	0.0143761	0.49992
553	134.245	0.0143761	0.49992
554	134.197	0.0143761	0.49992
555	134.151	0.0143761	0.499919
556	134.104	0.014376	0.499919
557	134.057	0.014376	0.499919
558	134.01	0.014376	0.499919
559	133.963	0.014376	0.499919
560	133.915	0.014376	0.499919
561	133.868	0.014376	0.499918
562	133.821	0.0143759	0.499918
563	133.773	0.0143759	0.499918
564	133.726	0.0143759	0.499918
565	133.678	0.0143759	0.499918
566	133.63	0.0143759	0.499918
567	133.583	0.0143759	0.499917
568	133.535	0.0143758	0.499917
569	133.487	0.0143758	0.499917
570	133.439	0.0143758	0.499917
571	133.391	0.0143758	0.499917
572	133.343	0.0143758	0.499916
573	133.295	0.0143758	0.499916
574	133.247	0.0143757	0.499916
575	133.199	0.0143757	0.499916
576	133.15	0.0143757	0.499916
577	133.102	0.0143757	0.499916
578	133.053	0.0143757	0.499915
579	133.005	0.0143757	0.499915
580	132.956	0.0143757	0.499915
581	132.907	0.0143756	0.499915
582	132.858	0.0143756	0.499915
583	132.81	0.0143756	0.499914
584	132.76	0.0143756	0.499914
585	132.712	0.0143756	0.499914
586	132.662	0.0143756	0.499914
587	132.613	0.0143755	0.499914
588	132.564	0.0143755	0.499914
589	132.515	0.0143755	0.499913
590	132.465	0.0143755	0.499913
591	132.416	0.0143755	0.499913
592	132.366	0.0143755	0.499913
593	132.317	0.0143754	0.499913
594	132.267	0.0143754	0.499912
595	132.217	0.0143754	0.499912
596	132.167	0.0143754	0.499912
597	132.118	0.0143754	0.499912
598	132.067	0.0143754	0.499912
599	132.017	0.0143754	0.499912
600	131.967	0.0143753	0.499911
601	131.917	0.0143753	0.499911
602	131.866	0.0143753	0.499911
603	131.817	0.0143753	0.499911
604	131.766	0.0143753	0.499911
605	131.716	0.0143753	0.499911
606	131.665	0.0143752	0.49991
607	131.614	0.0143752	0.49991
608	131.563	0.0143752	0.49991
609	131.513	0.0143752	0.49991
610	131.462	0.0143752	0.49991
611	131.411	0.0143752	0.499909
612	131.36	0.0143751	0.499909
613	131.309	0.0143751	0.499909
614	131.257	0.0143751	0.499909
615	131.206	0.0143751	0.499909
616	131.155	0.0143751	0.499908
617	131.104	0.0143751	0.499908
618	131.052	0.014375	0.499908
619	131.001	0.014375	0.499908
620	130.949	0.014375	0.499908
621	130.897	0.014375	0.499907
622	130.845	0.014375	0.499907
623	130.794	0.014375	0.499907
624	130.741	0.0143749	0.499907
625	130.69	0.0143749	0.499907
626	130.637	0.0143749	0.499906
627	130.586	0.0143749	0.499906
628	130.533	0.0143749	0.499906
629	130.481	0.0143749	0.499906
630	130.428	0.0143748	0.499906
631	130.376	0.0143748	0.499905
632	130.323	0.0143748	0.499905
633	130.271	0.0143748	0.499905
634	130.218	0.0143748	0.499905
635	130.166	0.0143748	0.499905
636	130.113	0.0143747	0.499905
637	130.06	0.0143747	0.499904
638	130.007	0.0143747	0.499904
639	129.954	0.0143747	0.499904
640	129.9	0.0143747	0.499904
641	129.848	0.0143747	0.499904
642	129.794	0.0143746	0.499903
643	129.741	0.0143746	0.499903
644	129.687	0.0143746	0.499903
645	129.634	0.0143746	0.499903
646	129.58	0.0143746	0.499903
647	129.527	0.0143746	0.499902
648	129.473	0.0143745	0.499902
649	129.419	0.0143745	0.499902
650	129.365	0.0143745	0.499902
651	129.311	0.0143745	0.499902
652	129.257	0.0143745	0.499901
653	129.203	0.0143745	0.499901
654	129.149	0.0143744	0.499901
655	129.095	0.0143744	0.499901
656	129.04	0.0143744	0.499901
657	128.986	0.0143744	0.4999
658	128.931	0.0143744	0.4999
659	128.877	0.0143743	0.4999
660	128.822	0.0143743	0.4999
661	128.767	0.0143743	0.4999
662	128.712	0.0143743	0.499899
663	128.658	0.0143743	0.499899
664	128.602	0.0143743	0.499899
665	128.548	0.0143742	0.499899
666	128.492	0.0143742	0.499898
667	128.437	0.0143742	0.499898
668	128.382	0.0143742	0.499898
669	128.327	0.0143742	0.499898
670	128.271	0.0143742	0.499898
671	128.216	0.0143741	0.499897
672	128.16	0.0143741	0.499897
673	128.104	0.0143741	0.499897
674	128.048	0.0143741	0.499897
675	127.993	0.0143741	0.499897
676	127.936	0.014374	0.499896
677	127.881	0.014374	0.499896
678	127.824	0.014374	0.499896
679	127.769	0.014374	0.499896
680	127.712	0.014374	0.499896
681	127.656	0.014374	0.499895
682	127.599	0.0143739	0.499895
683	127.543	0.0143739	0.499895
684	127.486	0.0143739	0.499895
685	127.43	0.0143739	0.499895
686	127.373	0.0143739	0.499894
687	127.317	0.0143739	0.499894
688	127.259	0.0143738	0.499894
689	127.203	0.0143738	0.499894
690	127.145	0.0143738	0.499893
691	127.089	0.0143738	0.499893
692	127.031	0.0143738	0.499893
693	126.974	0.0143737	0.499893
694	126.917	0.0143737	0.499893
695	126.86	0.0143737	0.499892
696	126.802	0.0143737	0.499892
697	126.745	0.0143737	0.499892
698	126.686	0.0143736	0.499892
699	126.629	0.0143736	0.499891
700	126.571	0.0143736	0.499891
701	126.514	0.0143736	0.499891
702	126.455	0.0143736	0.499891
703	126.398	0.0143736	0.499891
704	126.339	0.0143735	0.49989
705	126.281	0.0143735	0.49989
706	126.222	0.0143735	0.49989
707	126.165	0.0143735	0.49989
708	126.106	0.0143735	0.499889
709	126.048	0.0143734	0.499889
710	125.988	0.0143734	0.499889
711	125.93	0.0143734	0.499889
712	125.871	0.0143734	0.499889
713	125.813	0.0143734	0.499888
714	125.753	0.0143734	0.499888
715	125.695	0.0143733	0.499888
716	125.635	0.0143733	0.499888
717	125.576	0.0143733	0.499887
718	125.517	0.0143733	0.499887
719	125.458	0.0143733	0.499887
720	125.398	0.0143732	0.499887
721	125.339	0.0143732	0.499887
722	125.279	0.0143732	0.499886
723	125.22	0.0143732	0.499886
724	125.159	0.0143732	0.499886
725	125.1	0.0143731	0.499886
726	125.039	0.0143731	0.499885
727	124.98	0.0143731	0.499885
728	124.919	0.0143731	0.499885
729	124.86	0.0143731	0.499885
730	124.799	0.0143731	0.499885
731	124.739	0.014373	0.499884
732	124.678	0.014373	0.499884
733	124.618	0.014373	0.499884
734	124.557	0.014373	0.499884
735	124.497	0.014373	0.499883
736	124.436	0.0143729	0.499883
737	124.375	0.0143729	0.499883
738	124.314	0.0143729	0.499883
739	124.254	0.0143729	0.499883
740	124.192	0.0143729	0.499882
741	124.131	0.0143728	0.499882
742	124.07	0.0143728	0.499882
743	124.009	0.0143728	0.499882
744	123.947	0.0143728	0.499881
745	123.886	0.0143728	0.499881
746	123.824	0.0143727	0.499881
747	123.763	0.0143727	0.499881
748	123.7	0.0143727	0.499881
749	123.639	0.0143727	0.49988
750	123.577	0.0143727	0.49988
751	123.515	0.0143726	0.49988
752	123.453	0.0143726	0.49988
753	123.391	0.0143726	0.499879
754	123.328	0.0143726	0.499879
755	123.266	0.0143726	0.499879
756	123.203	0.0143725	0.499879
757	123.141	0.0143725	0.499878
758	123.078	0.0143725	0.499878
759	123.016	0.0143725	0.499878
760	122.953	0.0143725	0.499878
761	122.891	0.0143724	0.499878
762	122.827	0.0143724	0.499877
763	122.765	0.0143724	0.499877
764	122.701	0.0143724	0.499877
765	122.638	0.0143724	0.499877
766	122.575	0.0143723	0.499876
767	122.512	0.0143723	0.499876
768	122.448	0.0143723	0.499876
769	122.385	0.0143723	0.499876
770	122.321	0.0143723	0.499875
771	122.258	0.0143722	0.499875
772	122.193	0.0143722	0.499875
773	122.13	0.0143722	0.499875
774	122.065	0.0143722	0.499874
775	122.002	0.0143722	0.499874
776	121.937	0.0143721	0.499874
777	121.874	0.0143721	0.499874
778	121.809	0.0143721	0.499874
779	121.745	0.0143721	0.499873
780	121.68	0.0143721	0.499873
781	121.616	0.014372	0.499873
782	121.551	0.014372	0.499873
783	121.486	0.014372	0.499872
784	121.421	0.014372	0.499872
785	121.357	0.014372	0.499872
786	121.291	0.0143719	0.499872
787	121.227	0.0143719	0.499871
788	121.161	0.0143719	0.499871
789	121.096	0.0143719	0.499871
790	121.03	0.0143718	0.499871
791	120.965	0.0143718	0.49987
792	120.899	0.0143718	0.49987
793	120.834	0.0143718	0.49987
794	120.768	0.0143718	0.49987
795	120.703	0.0143717	0.499869
796	120.636	0.0143717	0.499869
797	120.571	0.0143717	0.499869
798	120.504	0.0143717	0.499869
799	120.439	0.0143717	0.499868
800	120.372	0.0143716	0.499868
801	120.306	0.0143716	0.499868
802	120.239	0.0143716	0.499868
803	120.173	0.0143716	0.499867
804	120.106	0.0143715	0.499867
805	120.04	0.0143715	0.499867
806	119.973	0.0143715	0.499867
807	119.907	0.0143715	0.499866
808	119.839	0.0143715	0.499866
809	119.773	0.0143714	0.499866
810	119.705	0.0143714	0.499866
811	119.638	0.0143714	0.499865
812	119.57	0.0143714	0.499865
813	119.504	0.0143714	0.499865
814	119.436	0.0143713	0.499865
815	119.369	0.0143713	0.499864
816	119.3	0.0143713	0.499864
817	119.233	0.0143713	0.499864
818	119.165	0.0143712	0.499864
819	119.098	0.0143712	0.499863
820	119.029	0.0143712	0.499863
821	118.961	0.0143712	0.499863
